volume_id,company_id,date,buy_volume,sell_volume,net_volume
279199,4100,21-10-2022,85979,7822,78157
554709,5953,01-06-2024,85078,91962,-6884
646921,9207,07-06-2023,9951,40539,-30588
361026,4227,16-07-2022,78359,22143,56216
812951,5247,22-08-2023,42476,35667,6809
173826,1711,19-06-2024,34168,49898,-15730
624263,5817,06-08-2023,45462,36006,9456
614450,3411,26-09-2022,69902,47887,22015
610882,8740,29-11-2021,6080,1515,4565
985219,2556,30-09-2023,83249,50336,32913
803505,9435,15-09-2023,66716,92046,-25330
750894,2857,17-09-2022,46325,91018,-44693
906968,7786,03-10-2021,77360,91585,-14225
777040,2611,28-12-2021,69584,19652,49932
393210,1216,07-08-2023,31983,20073,11910
529506,5808,12-07-2022,90447,7873,82574
946205,1768,14-09-2022,90006,78909,11097
933520,5180,22-03-2022,56609,99693,-43084
619966,6083,03-10-2023,5136,80305,-75169
774743,7095,25-03-2023,43586,57676,-14090
297580,6023,15-04-2023,50577,76266,-25689
343725,9865,03-12-2023,86242,62332,23910
827008,7239,30-05-2022,37995,75975,-37980
847947,5071,30-03-2023,15298,5595,9703
469020,1517,20-12-2022,48340,74646,-26306
322552,3072,09-12-2022,14190,37612,-23422
508664,7530,29-05-2022,33768,87856,-54088
112845,7174,12-09-2024,7617,2705,4912
352120,9804,20-10-2023,22106,60418,-38312
361073,7454,24-08-2022,71449,75222,-3773
261830,9082,06-07-2023,30447,5435,25012
165192,2213,22-12-2021,16032,7060,8972
193929,9295,26-05-2024,14420,6138,8282
147337,9787,15-06-2022,14567,69255,-54688
908311,5328,30-01-2022,26922,73689,-46767
113952,5004,04-03-2022,33767,65413,-31646
778302,4177,30-12-2023,76660,82537,-5877
215606,1308,06-06-2022,1092,18807,-17715
370076,7359,18-05-2022,57759,75818,-18059
314000,8800,04-05-2022,35382,93273,-57891
423118,7662,12-02-2022,72816,93128,-20312
326546,2045,18-04-2023,16326,98997,-82671
794102,3194,13-11-2022,7715,19375,-11660
522364,6229,25-07-2024,14177,72292,-58115
361508,6663,27-08-2023,59670,61129,-1459
522616,5882,09-12-2021,68957,57783,11174
221997,4478,08-03-2022,45188,35166,10022
680306,7530,05-01-2023,29167,15938,13229
344027,4100,02-07-2023,64374,10511,53863
988803,6083,05-09-2024,75526,97378,-21852
366688,3559,22-12-2022,42509,43384,-875
247172,9060,02-07-2022,88714,52505,36209
378958,4689,06-11-2021,50109,7165,42944
765712,9915,19-07-2023,53398,61267,-7869
593498,4208,22-03-2023,93111,23963,69148
677874,6016,05-04-2022,42873,85811,-42938
971920,7771,09-09-2024,88054,78879,9175
282786,6319,14-01-2024,98749,34375,64374
959191,8483,07-10-2022,46476,42472,4004
887036,5158,31-05-2024,18889,78056,-59167
911464,5071,28-01-2022,71643,4585,67058
551832,4663,11-05-2024,3493,81902,-78409
295547,4208,20-06-2022,23890,30048,-6158
293176,4091,13-05-2023,37633,97332,-59699
992065,9841,06-01-2022,63339,59311,4028
836191,5894,22-02-2024,66683,1362,65321
971377,8319,09-04-2024,69324,12583,56741
374616,3264,24-08-2024,91666,74968,16698
711884,7072,20-03-2022,60746,58792,1954
525738,4947,13-09-2024,79772,84813,-5041
510036,1785,29-01-2024,72624,84198,-11574
452206,8925,23-05-2022,26332,70923,-44591
664293,9694,09-10-2023,31941,70270,-38329
528042,7501,22-09-2024,72163,12316,59847
979344,6563,31-01-2022,58279,16071,42208
985106,5988,29-08-2022,24265,39283,-15018
291816,3572,28-01-2023,78149,76996,1153
267559,1566,31-05-2024,2647,59439,-56792
563856,8647,17-03-2022,35142,35271,-129
378263,2398,19-08-2022,1103,45510,-44407
860825,8218,09-08-2024,13245,22634,-9389
741209,7225,27-08-2022,46223,44310,1913
321240,5007,10-04-2023,46786,9147,37639
781871,3267,18-06-2022,62907,92762,-29855
931697,5126,08-03-2023,39987,28136,11851
141754,5330,08-08-2022,7430,99711,-92281
464307,6379,14-06-2024,2927,26224,-23297
583153,7204,08-03-2024,61016,12937,48079
379232,8460,02-10-2022,72392,10986,61406
890583,7454,30-09-2023,67482,57004,10478
215849,1118,30-07-2024,90793,41954,48839
687274,1732,19-04-2022,83329,51841,31488
804632,9903,09-04-2022,64039,16859,47180
881661,4241,13-04-2022,52087,15753,36334
238735,8987,08-05-2023,18563,52299,-33736
412011,8026,03-02-2023,87575,67306,20269
598908,5894,13-06-2023,7519,92698,-85179
664411,3072,12-04-2022,12119,95564,-83445
550662,4900,17-12-2021,25663,21019,4644
638215,7898,20-11-2022,83542,24507,59035
402116,9951,24-05-2022,8191,10783,-2592
566822,8350,03-02-2023,45036,53730,-8694
772180,4780,26-11-2023,23329,98872,-75543
988464,8357,07-07-2023,71615,49124,22491
794815,1179,30-05-2024,97445,80994,16451
246061,9353,26-10-2022,85378,79598,5780
855080,1341,10-01-2023,88545,73539,15006
863510,8319,22-10-2022,77155,99727,-22572
955240,8976,16-12-2023,18734,95241,-76507
768904,3891,16-03-2023,65226,44744,20482
930723,5525,23-03-2023,3442,47206,-43764
593794,5685,13-08-2022,11849,19634,-7785
166018,7330,16-04-2022,39961,3325,36636
576401,5171,01-05-2022,74430,20155,54275
742956,4699,31-01-2023,51692,40170,11522
648241,8462,12-06-2024,12518,94783,-82265
922752,7403,07-08-2024,21309,28927,-7618
143346,9197,10-07-2022,46632,68622,-21990
314609,5157,07-05-2022,71119,20273,50846
196325,5386,09-01-2023,52925,93647,-40722
427933,9399,04-04-2023,46995,54411,-7416
627049,4735,30-05-2024,24638,64744,-40106
348575,4237,31-05-2023,79141,37167,41974
464724,5079,16-11-2022,65002,96062,-31060
217833,1165,25-09-2021,78818,78981,-163
869276,8516,19-08-2024,91612,96579,-4967
530904,2105,07-05-2022,77322,38745,38577
574905,5705,13-12-2022,66762,52534,14228
401849,5889,24-03-2024,33326,77278,-43952
400423,6691,29-08-2022,38085,26807,11278
120215,7166,16-07-2024,74853,25348,49505
865180,4676,15-11-2021,7261,51314,-44053
783190,8989,20-02-2023,2234,26964,-24730
686152,4245,16-07-2022,82775,16078,66697
257961,1880,25-01-2023,28571,9394,19177
187703,3291,13-06-2023,28830,55440,-26610
353109,4726,19-06-2022,73717,12443,61274
860678,8350,04-01-2024,52239,75839,-23600
475796,3326,01-02-2024,56682,83198,-26516
576572,5330,23-03-2023,71927,85823,-13896
239438,1286,06-01-2022,51125,15656,35469
782044,6280,27-12-2023,4776,91696,-86920
754058,1227,28-06-2023,48381,27888,20493
341156,9538,02-10-2022,18476,20358,-1882
576700,2105,24-12-2022,12438,65923,-53485
825854,5126,22-09-2022,76914,89570,-12656
882774,4165,30-04-2023,50601,89250,-38649
822282,3891,12-03-2024,53030,67023,-13993
616465,8319,20-09-2023,31757,4842,26915
287942,1869,22-06-2022,68940,49515,19425
129883,4689,14-12-2021,82818,74964,7854
959523,9197,05-02-2024,54087,49477,4610
257553,2940,02-11-2021,46610,65117,-18507
880610,5953,18-09-2022,61827,99141,-37314
971364,4676,02-09-2024,20061,26386,-6325
324913,2937,23-02-2023,68640,45449,23191
248383,9470,19-05-2023,82204,61260,20944
417818,7470,23-11-2023,78188,29614,48574
146419,8976,09-12-2021,97639,90068,7571
333754,5749,07-09-2022,11157,5628,5529
861190,9295,05-04-2024,77479,26865,50614
167243,6324,28-05-2024,63841,41854,21987
752501,9223,30-06-2023,22316,64244,-41928
536109,6290,12-10-2023,69060,41837,27223
298376,5336,19-06-2023,26696,46203,-19507
250402,7011,16-02-2024,71583,71865,-282
699045,5007,02-02-2022,46479,27298,19181
649040,8483,24-09-2024,95167,20107,75060
208917,6347,23-04-2022,35035,74874,-39839
819050,1194,14-11-2021,4733,36677,-31944
701056,9644,10-12-2021,95153,4078,91075
282293,4261,25-07-2023,98266,9007,89259
733667,5604,09-06-2024,13604,97464,-83860
662711,9596,26-01-2022,44394,8406,35988
680192,4539,18-07-2022,2454,3212,-758
255585,2176,02-03-2024,24046,56341,-32295
957516,5853,03-11-2023,83401,3159,80242
918221,1651,18-10-2021,85307,71761,13546
935421,7359,17-02-2022,81132,41920,39212
542577,8691,26-06-2024,82273,71396,10877
303149,5247,31-07-2024,60863,5443,55420
648417,5007,24-09-2023,7280,2311,4969
979053,2556,06-02-2022,34594,89875,-55281
291027,7771,01-01-2022,45194,56063,-10869
838691,2785,19-04-2024,89510,28412,61098
304484,7786,06-05-2023,70479,2079,68400
917449,5749,11-09-2022,14107,5984,8123
693046,3776,16-06-2024,84597,68304,16293
796191,1553,27-08-2022,87286,94889,-7603
777579,1063,05-12-2021,9047,85367,-76320
711907,4432,29-09-2021,18210,36816,-18606
477155,1537,02-01-2024,48277,70860,-22583
409395,1194,16-12-2022,18347,18780,-433
591900,3144,11-09-2024,39822,64015,-24193
191091,9804,28-03-2022,1820,65254,-63434
107591,3411,12-11-2021,4759,62753,-57994
659648,8350,22-04-2022,34606,19965,14641
252651,9865,14-09-2022,32751,68514,-35763
189698,2640,25-01-2022,83698,30254,53444
165023,5941,24-11-2022,47879,48463,-584
608458,7256,09-04-2023,16860,73926,-57066
230811,8226,13-02-2022,39964,58455,-18491
188701,7898,03-09-2022,99502,4762,94740
468415,1308,04-09-2022,12488,75621,-63133
317174,8702,03-08-2024,47281,99126,-51845
608648,9818,08-09-2024,55870,13738,42132
970446,5685,10-08-2024,56833,79576,-22743
595722,1553,15-01-2024,24688,12317,12371
152767,5882,22-12-2023,67016,58528,8488
152886,4735,30-11-2023,80579,94068,-13489
219562,5328,28-07-2024,4700,48102,-43402
253070,8989,08-11-2022,69662,71129,-1467
613602,7120,21-01-2024,25049,71794,-46745
878264,6663,07-02-2022,83620,35325,48295
368682,9941,15-02-2022,76806,34077,42729
524416,2869,05-09-2024,20967,89620,-68653
376180,5068,18-04-2022,98443,66876,31567
220834,5808,17-11-2022,73175,99689,-26514
375739,2450,01-02-2024,31997,23618,8379
162027,7395,10-04-2022,19475,81004,-61529
878966,3015,14-06-2024,90296,82229,8067
424992,8647,10-09-2022,60575,3248,57327
440223,9116,29-09-2023,25923,4339,21584
690841,8130,05-02-2023,75401,43561,31840
447506,9915,14-05-2024,9139,94131,-84992
259073,8460,02-06-2024,22836,27506,-4670
709922,2640,05-06-2023,90654,53132,37522
616255,6821,07-11-2023,72025,76574,-4549
148773,5604,13-08-2024,76059,58284,17775
643738,6759,19-03-2024,81395,52248,29147
490398,7231,30-06-2024,55309,25281,30028
132689,9235,09-01-2022,34955,40237,-5282
614062,2821,29-02-2024,75006,86220,-11214
742811,7166,15-01-2022,79179,36178,43001
876010,3264,28-04-2024,68040,22723,45317
800661,3721,07-07-2023,2558,97114,-94556
936497,5785,15-05-2023,13983,32791,-18808
708550,7635,12-02-2023,52413,5109,47304
407704,7470,08-03-2023,15535,88041,-72506
150886,1517,18-03-2023,26960,25644,1316
847737,7818,25-09-2022,57385,98099,-40714
512628,6352,08-07-2023,44383,28335,16048
586244,1537,19-03-2023,25274,22500,2774
560452,5464,05-01-2022,34683,43638,-8955
708036,6917,22-11-2023,18749,69860,-51111
947669,5894,01-09-2022,12225,76251,-64026
630909,8987,05-02-2024,26379,67752,-41373
998291,4208,09-08-2023,56879,88162,-31283
217753,8976,31-05-2022,62274,63823,-1549
694710,9012,13-12-2021,15795,73968,-58173
239407,1435,04-03-2024,36403,62133,-25730
911367,1882,19-10-2021,57045,62987,-5942
561310,2210,24-01-2023,83048,17990,65058
509889,5484,15-06-2023,47261,14681,32580
689371,7670,11-01-2024,15274,63579,-48305
764567,7359,26-04-2022,20182,80170,-59988
805035,5330,12-01-2023,83493,47308,36185
976654,2611,30-05-2022,26662,64001,-37339
353454,6880,11-01-2024,96372,15910,80462
952783,8905,15-06-2022,34987,26016,8971
820884,8702,24-11-2023,54674,31868,22806
825727,7786,08-12-2022,33732,79674,-45942
701793,5322,13-03-2022,27042,64562,-37520
895539,2192,26-01-2024,88707,81929,6778
834416,1227,11-11-2021,85931,75573,10358
531588,2398,11-12-2021,37536,36990,546
434264,9596,09-08-2022,45636,70130,-24494
373214,9116,17-02-2023,39141,51776,-12635
533586,1497,17-08-2023,16410,55699,-39289
878380,2902,23-10-2023,17249,9180,8069
181062,9295,31-08-2023,67263,33517,33746
247417,7008,01-06-2023,75063,53677,21386
444942,9060,15-01-2024,32150,93532,-61382
588772,9817,17-03-2024,7244,11797,-4553
137939,3326,09-02-2024,67015,34213,32802
362435,2176,14-01-2023,2589,98258,-95669
411392,1208,05-12-2023,52745,88808,-36063
596023,4127,13-10-2023,46213,4253,41960
848738,1948,12-02-2024,63632,95284,-31652
227919,5268,14-11-2023,13055,13464,-409
294552,2426,24-01-2023,74720,29370,45350
793724,5180,19-05-2023,93918,92178,1740
240503,1948,28-07-2024,73831,39571,34260
590219,4699,02-10-2022,8330,12764,-4434
200108,1208,15-03-2022,7350,54556,-47206
328437,6229,21-03-2024,52829,46558,6271
483642,4363,17-08-2024,11372,99550,-88178
784653,1286,13-03-2022,74017,72109,1908
704076,3498,30-09-2021,85607,48829,36778
725149,9719,22-10-2023,70242,5320,64922
519056,1448,16-03-2023,59408,28704,30704
364760,8357,04-02-2024,28493,70690,-42197
240651,5941,29-05-2022,7893,11975,-4082
194357,2355,14-05-2022,85510,21259,64251
266405,3308,22-02-2022,84251,26433,57818
584710,4367,31-03-2022,30326,27179,3147
967243,9865,24-06-2022,3819,83599,-79780
585192,9128,12-10-2023,45040,21293,23747
946223,4309,23-06-2024,61606,71592,-9986
161374,7732,23-10-2022,25582,79470,-53888
948960,5240,06-09-2024,32434,33780,-1346
861959,9694,17-03-2022,35028,44999,-9971
918196,7174,08-04-2022,63788,99192,-35404
651060,5247,07-03-2024,68115,47579,20536
576933,4084,15-04-2022,83455,98107,-14652
933811,6726,15-04-2022,72192,78351,-6159
684803,7942,18-08-2024,16915,62672,-45757
673556,1208,14-10-2023,26447,55607,-29160
678772,2863,03-01-2022,45027,41415,3612
652844,5894,27-10-2023,8034,41523,-33489
691662,8218,08-01-2024,50782,94153,-43371
749716,4889,01-08-2023,14722,30678,-15956
154468,2476,24-02-2022,56520,7844,48676
876098,2074,29-01-2023,58179,87565,-29386
105074,1517,11-03-2023,3878,50960,-47082
467363,1479,09-04-2022,40069,24376,15693
160714,4780,27-02-2022,12973,28850,-15877
889320,8026,09-07-2022,89644,84300,5344
749565,5126,29-07-2024,40129,23820,16309
365668,7239,31-01-2022,35445,43352,-7907
936223,4689,17-09-2024,37910,72985,-35075
673112,4947,08-03-2023,89050,80356,8694
979061,4272,10-03-2024,18577,24047,-5470
641402,9804,27-09-2021,46892,47620,-728
118071,4950,25-02-2022,90574,4022,86552
219062,9981,10-02-2022,39428,16320,23108
440497,5319,09-02-2024,2279,64507,-62228
878514,9255,11-11-2022,17904,85885,-67981
774899,2426,10-01-2024,31894,21768,10126
666112,6150,27-07-2023,29752,94275,-64523
813907,4539,14-07-2022,42009,86475,-44466
721448,8905,27-02-2024,10108,77620,-67512
574999,8576,14-05-2023,29752,53414,-23662
687624,3319,18-03-2022,88664,14247,74417
764779,2450,26-11-2023,56576,46246,10330
494565,5319,19-04-2022,17003,19023,-2020
189437,4461,27-11-2021,88875,8372,80503
680280,8319,22-08-2022,39940,52051,-12111
349945,2476,22-12-2022,3348,42959,-39611
234012,8011,18-02-2024,15674,56432,-40758
929099,8999,22-06-2022,21047,43123,-22076
688822,4798,14-07-2024,18681,90724,-72043
194797,4532,14-08-2023,88663,92408,-3745
118433,5990,07-04-2022,87552,21353,66199
567119,5941,26-12-2022,88561,23212,65349
820807,5484,29-01-2024,10234,86602,-76368
668615,6080,23-06-2023,26307,3552,22755
835146,6539,24-04-2022,60351,86143,-25792
514286,7680,19-06-2024,25183,64106,-38923
625964,8130,15-04-2023,89894,28978,60916
749399,5592,18-12-2021,52539,44509,8030
479515,3572,06-05-2022,71194,73757,-2563
270477,8800,15-07-2024,42013,97478,-55465
145142,3072,07-06-2024,30756,7670,23086
987060,5894,25-06-2022,56641,67412,-10771
788163,1768,28-06-2022,10194,65922,-55728
553809,8721,09-01-2024,93776,26827,66949
698442,6917,19-09-2024,57236,30116,27120
271095,9731,09-01-2024,21721,95168,-73447
649194,7501,18-11-2022,35886,44550,-8664
251593,7072,08-10-2023,28403,29472,-1069
511309,3832,16-06-2022,43799,30909,12890
983280,1208,08-12-2022,76482,36813,39669
713433,6318,23-08-2024,95068,82988,12080
141971,2984,21-12-2022,43212,65794,-22582
465810,2688,13-10-2021,96085,68263,27822
950487,2011,01-05-2024,82446,83556,-1110
953887,8662,26-03-2022,38141,62226,-24085
783196,8513,08-01-2024,51368,83791,-32423
893386,1520,23-08-2024,70474,76365,-5891
468023,7942,17-09-2024,25569,96785,-71216
210828,9223,10-12-2023,4029,4481,-452
655048,1286,04-12-2022,11633,7763,3870
260947,2984,25-07-2023,18004,39039,-21035
551248,6115,28-08-2022,97635,6986,90649
779212,9007,03-05-2022,66874,84784,-17910
108956,6726,30-10-2022,18342,32060,-13718
986497,5386,26-01-2022,78807,46682,32125
512682,8582,01-06-2024,91002,10531,80471
409637,5713,12-05-2023,58277,61535,-3258
560161,8987,05-07-2024,68775,80841,-12066
338740,8110,30-07-2024,26460,92597,-66137
414425,6149,11-06-2022,40856,80804,-39948
406487,6821,05-10-2023,93215,80228,12987
466889,5685,26-05-2024,75370,75524,-154
583299,3368,30-05-2023,82189,16723,65466
695219,1520,12-08-2022,22289,23306,-1017
584275,6332,29-08-2022,11477,97321,-85844
710006,2085,11-08-2023,73533,9826,63707
194239,2330,28-04-2022,60449,46808,13641
507635,3194,11-04-2023,40985,89789,-48804
790021,8647,24-08-2023,8705,54654,-45949
543073,4346,29-07-2023,89110,17130,71980
475020,6332,01-12-2023,5324,11733,-6409
850209,7256,29-06-2022,10319,2047,8272
641134,9441,16-12-2021,63925,49884,14041
295622,1651,28-06-2024,41124,20930,20194
672617,5336,04-05-2024,85812,47908,37904
458880,9910,14-08-2022,48008,93537,-45529
638740,2937,05-06-2023,2394,69499,-67105
130392,9841,13-07-2022,11346,32298,-20952
322517,2426,10-01-2024,83148,73289,9859
492225,5386,16-09-2023,41038,5830,35208
249484,1376,17-04-2023,41780,25297,16483
470257,2711,23-01-2024,5858,8522,-2664
715101,1768,14-03-2022,47871,79988,-32117
984834,9818,04-12-2023,6090,18903,-12813
758539,2089,16-01-2022,35017,46756,-11739
714063,7501,03-05-2024,96941,76534,20407
967966,2288,02-12-2021,51932,34001,17931
360204,9322,15-05-2022,97693,55074,42619
168888,6150,22-11-2022,2122,66192,-64070
197096,4432,29-04-2024,58279,36950,21329
363932,5322,30-12-2021,41438,60594,-19156
177521,9865,10-03-2024,35121,70636,-35515
779020,7223,28-06-2022,26094,18263,7831
185943,2408,29-01-2022,97016,10247,86769
786882,5464,19-09-2023,42150,97315,-55165
834342,5192,21-10-2021,6199,93845,-87646
769395,3791,05-09-2023,55424,96517,-41093
518841,5988,27-04-2023,58601,83218,-24617
449087,2902,13-10-2023,67130,2576,64554
148362,4574,18-08-2023,35718,61537,-25819
950861,4369,20-02-2024,33193,77528,-44335
762359,5126,29-01-2022,35665,49116,-13451
414699,1302,02-07-2024,89829,1247,88582
904411,5990,20-12-2021,44692,66450,-21758
350669,3319,18-11-2021,61267,30619,30648
985114,4574,01-09-2023,8022,24341,-16319
923879,6318,31-12-2021,41948,51168,-9220
389880,6150,22-01-2024,2857,80196,-77339
566409,2408,20-09-2022,50934,34090,16844
196807,2692,26-03-2023,99558,30415,69143
661327,3712,29-11-2022,23807,93303,-69496
787530,4086,27-05-2024,6094,39471,-33377
421182,4198,26-08-2022,67484,6054,61430
563141,1448,02-05-2023,6701,8297,-1596
382097,2194,27-07-2024,5550,30558,-25008
339798,2476,11-07-2023,67631,89819,-22188
451033,7290,13-02-2024,69290,97766,-28476
264637,9865,18-03-2024,49685,70266,-20581
216981,9901,26-03-2024,10813,16892,-6079
445042,4900,24-02-2024,91462,85500,5962
329520,4465,19-01-2023,11669,38138,-26469
617088,7166,05-12-2022,48132,38286,9846
670399,3721,19-10-2022,20556,57625,-37069
131217,7670,07-04-2023,70175,69260,915
950688,3692,24-11-2022,32987,68267,-35280
