performance_id,company_id,date,revenue,profit,eps
533862,9082,17-05-2023,45721.79,5718.35,17.15
989439,1882,21-03-2023,48460.64,5733.9,41.94
262892,8138,06-05-2022,29372.82,7873.64,12.27
216480,2194,27-11-2022,36027.15,14211.54,29.87
839337,8037,19-05-2024,22746.9,12184.25,34.27
927507,8817,29-10-2023,18316.05,-2656.4,-3.12
668295,1165,03-06-2023,42961.09,747.01,34.62
591513,9235,22-01-2024,42055.2,5866.97,46.34
397091,2991,04-06-2023,21093.11,646.18,6.74
869490,5459,06-11-2023,7848.62,9098.55,46.74
590500,7120,06-09-2022,49337.33,14623.93,7.92
893295,5957,17-01-2024,24951.24,-1105.99,34.4
294216,5126,25-12-2021,14818.75,13841.3,6.48
959523,8968,10-03-2022,24504.15,-3010.52,22.5
192476,9981,08-01-2022,13226.63,-1661.16,22.58
569567,7330,04-03-2022,12612,14048.65,-4.85
564482,2693,14-06-2022,49503.36,6237.12,15.28
356326,1479,14-01-2024,866.44,-3067,28.58
748535,6969,15-12-2023,36521.73,882.14,29.27
137437,9478,30-07-2022,17376.03,14936.51,13.46
839540,1103,04-05-2024,9880.38,5877.29,24.63
400061,1386,27-06-2022,36819.14,11054.93,23.52
963744,5322,01-04-2023,12145.9,14842.1,40.97
819203,8350,01-05-2023,20207.39,734.3,9.57
190649,3116,24-06-2024,43756.23,9322.46,14.96
162907,6280,27-04-2022,36841.91,1938.24,19.75
967718,2863,09-04-2024,40753.43,8711.47,20.81
371863,2857,05-05-2024,47306.53,10990.74,46.75
470629,6690,21-11-2022,37067.16,2908.28,16.86
423450,2105,11-08-2023,17008.96,2346.81,0.74
479985,7415,13-08-2024,32845.26,1664.99,38.22
164198,6205,04-12-2023,21117.2,1139.49,38.85
730726,4346,16-09-2024,13989.24,2272.08,-2.41
118380,5007,10-09-2022,22504.01,5478.92,45.9
906889,1396,23-10-2023,11180.81,584.74,5.34
381942,1008,23-10-2023,27139.5,1634.92,3.2
286719,8662,12-04-2024,11232.59,-4374.29,15.55
950743,5158,05-04-2022,37465.67,793.31,42.64
277497,3030,18-07-2023,4882.47,14740.36,8.52
538975,6880,22-01-2022,2947.87,-4322.66,3.24
129951,1118,23-03-2022,13719.67,-411.94,21.13
281575,8992,27-02-2023,5069.85,14037.31,26.2
913086,4432,21-07-2022,1447.6,11183.56,28.18
780803,1227,15-09-2023,42697.97,-862.57,25.84
575346,2192,08-09-2022,45756.5,-3648.12,-3.62
809663,5079,09-05-2024,27686.9,2539.48,40.54
749103,8442,15-01-2022,29050.17,7271.64,15.27
412986,4567,01-07-2024,18358.92,-1641.22,-4.28
290536,8130,06-08-2023,14855.89,9483.18,15.37
777727,1504,29-07-2023,31845.11,-4414.99,-3.59
914863,5798,22-05-2022,16097.97,7888.29,30.84
524479,4595,19-03-2024,29100.01,-3940.96,-3.01
400634,5705,24-12-2021,8235.25,468.32,-4.17
399662,1208,26-08-2023,17533.96,-1030.6,33.22
359109,4574,14-05-2023,29543.32,-2397.87,15.29
789930,8226,23-02-2023,18449.83,2037.67,39.35
960353,5192,27-10-2023,38014.85,11728.64,31.27
269181,6759,10-11-2022,49559.42,4483.05,-0.75
804764,1902,17-01-2023,14120.49,-2867.1,17.77
566821,3015,06-01-2023,48601.09,3506.31,27.15
151305,9910,01-01-2022,47809.68,518.56,12.39
774534,7771,24-11-2021,23495.75,1840.82,0.38
931691,8037,01-05-2024,31176.98,13246.84,43.61
817354,6539,21-08-2024,13699.97,10515.39,46.39
193741,6735,19-04-2022,15808.22,11919.88,10.17
157538,4478,23-02-2022,2608.66,-299.92,12.59
378394,4363,12-03-2024,9221.28,8390.43,37.42
214230,8425,16-02-2024,1082.52,6848.48,35.08
514546,1250,24-08-2022,9080.77,4529.53,25.12
710475,8987,24-02-2024,22213.35,3245.52,-3.74
340606,2139,05-01-2022,46207.8,3306.01,9.02
938212,3828,21-12-2022,28810.96,-2058.84,10
455683,9915,28-02-2024,37867.14,13292.91,48.48
792027,1016,12-02-2023,39156.73,1255.94,35.73
763192,9719,20-01-2024,3694.46,1319.34,35.96
730959,8702,26-03-2024,7959.65,6813,13.72
166421,5889,08-03-2023,47827.7,14337.39,-3.93
101739,3703,29-01-2022,49315.76,-1646.7,41.47
272842,2672,19-01-2024,1978.01,-2161.43,21.45
746401,9951,26-07-2023,39359.3,6703.76,48.99
303158,1376,15-03-2022,28811.45,5243.35,-3.31
785977,7732,09-10-2021,9498.3,3139.98,-0.88
698943,5988,08-06-2023,32148.27,1895.22,37.24
300046,5126,01-05-2023,20281.14,2513.11,48.74
767599,8462,11-01-2024,6441.85,9259.62,22.47
304271,2230,25-02-2024,34345.04,11195.14,26.41
188755,9132,06-03-2024,941.28,14065.44,49.42
348291,9474,02-07-2023,45811.41,-1298.81,41.03
200187,1711,27-09-2021,39586.01,1633.57,37.69
691794,8138,20-05-2024,5055.39,4324.87,5.11
701878,4245,13-03-2022,38644.98,5532.33,47.4
568932,3308,10-08-2023,13810.28,12159.32,48.66
558360,5511,09-12-2022,12627.83,7953.12,15.96
869180,7670,09-12-2022,19947.91,6170.15,33.17
670246,2045,04-04-2022,43880.67,13377.43,39.16
883014,5953,27-05-2022,10019.57,8678.38,20.97
385231,8469,26-11-2023,29713.2,-3252.46,39.27
477179,3326,05-12-2021,4754.85,4383.96,27.45
559930,9132,26-08-2022,32939.41,52,28.08
414261,5192,10-11-2022,127.24,-3157.1,42.61
879456,8110,05-12-2023,39130.06,5602.95,18.73
934883,3292,24-07-2023,46523.07,13146.47,14.57
151506,3308,06-05-2023,38329.84,323.16,25.3
186108,2863,12-04-2023,12237.19,-4960.37,43.37
993757,7166,23-08-2023,23216.95,5810.68,-3.6
679862,1504,21-03-2024,47616.13,10311.37,14.65
336695,2192,09-04-2022,6960.9,2663.64,2.51
711681,3712,21-03-2023,2730.94,9001.39,6.42
787056,2408,04-04-2024,6614.26,-2299.73,47.31
433395,6150,24-09-2023,36095.96,6646.64,15.58
713966,7403,16-04-2023,6458.19,131.56,32.57
379380,1807,20-01-2023,40598.05,10620.87,23.85
812604,1833,30-11-2021,3637.76,13339.03,6.74
861292,2230,24-05-2024,16257.26,-2458.53,29.62
290092,1302,15-04-2024,45075.86,13903.03,-2.53
465412,1651,20-11-2022,32107.57,9132.74,39.13
698525,4900,10-11-2021,32768.09,7065.03,44.78
681021,4950,22-02-2023,22087.94,-94.84,28.29
946011,7510,29-02-2024,22512.75,-2918.46,27.55
500689,3460,11-08-2024,20333.46,-4711.32,31.11
129132,9535,11-03-2024,43790.32,12774.53,16.37
666970,7670,04-02-2022,9765.8,11424.62,39.64
831536,7670,03-07-2024,15686.87,-2341.67,7.81
998150,4243,27-06-2024,27560.16,-2086.74,25.42
953851,7818,06-11-2023,45160.94,6218.41,33.36
229059,4663,16-09-2022,1569.83,-2335.01,13.1
154708,1103,23-01-2024,45221.38,-620.3,49.38
102723,8647,20-07-2024,19459.52,14085.65,33.61
574557,8442,19-09-2022,19030.98,14517.06,10.27
727166,1947,11-11-2022,29647.79,5073.74,15.75
156001,9478,29-05-2023,5380.61,-3639.4,3.37
348931,4100,09-09-2024,25887.91,-1313.91,5.32
248018,1386,25-09-2022,9595.04,13316.99,49.18
627610,2089,18-05-2023,28117.59,3410.02,17.9
895158,6083,13-05-2024,26957.43,1817.34,-3.86
212261,8267,20-06-2022,7478.46,-3622.88,35.8
116576,6937,12-06-2024,47874.34,11953.47,-2.27
646400,9644,20-12-2023,4703.28,3801.71,38.32
561884,4717,26-09-2021,29836.71,-2641.86,7.37
775561,4224,30-07-2024,9635.34,-1170.5,12.65
236574,9596,13-07-2022,38549.74,12269.93,44.81
375380,7470,17-11-2023,43991.94,9963.93,15.57
632563,7401,27-06-2023,1372.37,1587.68,29.67
465526,4084,05-08-2022,21148.41,7552.01,6.85
723909,4100,08-05-2023,30139.18,9762.32,34.44
790415,4224,20-07-2023,46362.87,652.79,2.13
356314,9941,25-07-2024,19568.33,12449.66,22.74
776039,5986,02-03-2023,31773.78,1714.72,33.07
567874,4689,06-07-2024,6722.05,-3220.98,33.88
606171,7567,30-04-2023,38370.24,12269.28,40.03
878855,5685,04-07-2024,31704.29,-1362.25,23.02
668227,7028,27-09-2022,30092.23,1578.69,39.98
516473,4127,05-11-2022,18357.5,9556.56,8.41
708404,2982,18-06-2024,49263.62,11019.93,37.44
785523,1063,03-06-2022,729.08,4067.9,23.01
697267,5525,03-05-2024,37199.02,-4742.39,13.4
185860,8267,11-05-2023,42551.1,5635.05,7.03
537754,4896,09-11-2022,40679.97,8852.34,3.15
573455,6332,26-01-2024,6485.64,8484.21,37.56
334968,1118,17-06-2023,49296.16,-1125.17,-1.48
582039,9309,05-06-2023,24167.73,-1948.47,12.01
231985,3040,11-01-2024,39975.57,8036.99,29.6
434646,9841,29-06-2022,36906.99,-2130.58,44.52
545443,5575,02-02-2022,26731.05,1670.52,3.94
700841,2210,10-11-2021,3567.44,-763.87,22.14
917826,1785,28-01-2024,27986.65,10130.04,1.16
240496,4241,29-07-2022,20725.63,-1959.07,41.34
302024,7530,22-08-2023,10850.5,3018.64,12.5
197388,2785,25-04-2022,4460.86,-1152.3,25.26
381001,1060,19-06-2024,12086.93,12251.18,26.24
573552,1869,29-03-2022,10346.42,2206.2,48.34
116402,2984,27-03-2023,26978.14,13064.83,9.73
269894,8051,08-12-2021,10842.82,14938.67,20.62
918144,9672,16-10-2021,14528.18,2258.32,-0.05
260348,1173,22-12-2022,21443.68,12505.14,-3.95
665837,1216,14-02-2022,29598.17,3776.89,42.84
773291,8351,16-02-2023,26094.44,5930.19,38.99
803252,4999,15-09-2023,49567.26,8139.79,46.27
724588,4198,27-08-2024,3308.59,11229.42,37.07
801421,5713,31-12-2023,37787.29,11469.78,18.76
554506,4999,14-04-2023,48522.85,4852.06,47.65
636111,8702,28-09-2022,10921.53,12407.15,22.35
700591,9295,17-12-2022,10939.28,14122.3,22.55
730957,1504,14-07-2023,48356.26,13718.46,1.13
376480,2251,11-10-2023,33594.21,2638.95,33.76
536877,2774,28-04-2024,11281.63,7787.52,4.07
411528,7022,04-04-2024,2166.64,5559.13,7.57
291336,1566,10-12-2021,40955.81,137.72,36.81
323846,3030,09-11-2022,35244.83,4538.03,24.67
607087,8460,27-08-2022,31938.25,5463.29,24.36
598894,7771,07-02-2022,31307.23,14841.33,9.69
814897,8218,03-02-2023,44884.82,-2253.71,32.19
188406,1644,01-07-2023,12681.66,-230.42,49.9
919979,5079,05-06-2024,45874.6,-1376.16,-0.13
298017,1644,26-08-2022,15653.3,8868.15,13.15
721946,8516,25-12-2022,14579.75,8635.75,0.99
638224,3714,03-09-2022,43074.81,9763.74,32.57
279072,3022,03-05-2022,30635.59,11101.45,-2.33
997691,8030,07-09-2022,47677.02,12094.93,6.55
406183,7810,19-01-2023,48556.19,10555.56,22.95
266619,5004,09-12-2023,33089.67,6380.06,14.27
370919,5785,08-09-2022,27017.44,8557.49,41.66
406277,6476,13-01-2024,37331.81,9804.84,20.41
184273,5632,10-08-2024,43785.13,-3816.3,36.99
194552,9023,05-08-2022,49194.2,6644.54,16.47
672879,7174,03-01-2022,17581.13,8011.27,43.7
513312,2193,20-08-2024,17401.1,73.87,-0.71
644797,9941,05-01-2024,43883.7,13985.93,34.13
176150,9255,06-09-2022,30490.29,14793.3,44.52
498002,7454,28-09-2023,14220.49,6367.59,7.45
375488,4726,01-11-2023,5447.22,11984.19,-0.21
824988,8350,28-04-2023,38593.16,5316.61,20.92
145368,1954,15-03-2023,28895.21,13314.98,25.93
109452,3572,17-07-2024,15734.72,2135.31,24.89
335980,8905,01-06-2024,30034.92,8114.69,30.54
178922,1302,16-12-2022,39382.8,7396.54,3.87
792243,5004,12-07-2022,26125.85,8127.62,-2.69
835936,6476,07-03-2024,12656.8,11094.3,-1.73
834209,4165,20-09-2024,28761.63,11225.38,27.53
667333,4999,24-09-2023,13730.03,10492.53,25.3
541078,1785,13-04-2022,32433.54,8216.8,33.02
239492,1496,21-04-2024,42211.19,-3206.71,0.19
359484,9817,26-05-2022,24374.63,898.34,24.28
330683,4889,13-05-2022,4432.88,3231.37,32.53
301824,4539,21-05-2024,15514.96,1855.32,30.76
779363,2355,02-04-2023,16635.78,2061.65,-0.04
174550,9644,01-02-2023,45584.65,211.19,11.06
750272,8036,30-08-2023,18912.99,12362.57,0.5
736827,6371,02-01-2023,2741.83,139.47,32.18
318126,1118,11-10-2023,33384.22,9835.8,29.17
456668,7120,31-07-2024,34389.44,13524.1,14.62
450363,1926,28-03-2023,11436.94,6909.77,35.74
581391,8037,08-10-2021,32070.81,-1435.63,19.44
983529,9235,30-04-2024,4118.72,-3377.66,4.68
962557,9197,16-11-2023,36267.45,2369.89,26.46
194885,8725,21-05-2024,37220.64,-3797.22,11.37
595106,5882,23-04-2023,15652.49,1850.85,42.69
516828,2611,20-12-2023,26368.53,-4395.62,41.07
753578,5966,20-06-2023,14995.2,10343.01,13.06
458023,1103,27-11-2023,45909.6,12055.09,-3.31
696655,9535,14-06-2024,44021.07,11010.46,36.77
824548,3194,07-09-2022,15389.97,4347.36,17.29
778606,1396,06-09-2022,33514.79,5836.3,42.33
828180,1537,01-06-2024,42849.66,6350.91,15.74
769163,1165,11-09-2024,28064.95,-1820.67,-2.08
340862,8987,23-06-2022,12183.45,13762.61,-3.19
363478,2579,27-11-2022,705.29,14624.82,16.46
542507,9317,16-01-2024,34451.94,10680.33,19.01
298960,9010,07-09-2023,48065.55,5990.59,30.75
741355,8218,28-11-2023,2385.12,3779.13,35.11
851960,5604,19-01-2023,46113.8,4163.05,40.23
137665,1227,29-04-2022,14676.26,3943.13,10.75
712499,4574,13-06-2024,49078.08,6050.84,20.87
562140,7072,11-05-2024,4068.11,-3632.02,32.11
548535,1016,31-03-2023,1962.67,8993.37,20.03
689954,1768,01-11-2023,45108.2,-2795.02,40.94
139156,8166,14-02-2024,25126.87,9114.61,39.81
899306,1833,13-03-2023,6101.33,1363.29,34.87
880821,5953,29-09-2022,5471.97,4299.73,2.05
132498,1341,21-01-2023,3843.8,8047.37,0.39
736187,1833,22-06-2024,30213.81,13099.74,39.92
854245,2251,08-05-2024,44579.78,-1312.32,25.78
809563,2288,19-02-2023,31503.65,6808.2,49.77
976010,2213,08-10-2023,26832.22,4352.91,-2.78
997670,4939,14-04-2023,45791.65,9706.5,33.51
588142,9082,16-11-2022,45017.99,9533.28,25.17
651579,8218,24-05-2024,7005.93,7748.74,11.47
601661,2929,10-08-2022,45449.54,3917.17,27.98
158640,2011,22-04-2024,36273.23,14577.99,8.05
457694,5817,09-01-2022,3123.3,13783.1,18.77
255192,1396,04-07-2023,22294.19,958.06,7.36
726169,5171,10-01-2023,11028.15,-2043.25,37.27
943865,8905,06-03-2024,42795.3,-1913.63,49.54
337735,6319,15-08-2023,49102.98,-4145.92,39.07
929328,3144,27-06-2023,28611.26,2489.35,14.27
343345,5894,29-06-2023,40552,951.25,20.47
783164,5749,20-08-2023,9731.96,2621.56,33.97
950879,9223,29-07-2024,19835.52,-1084.56,47.62
439099,2991,15-08-2022,35970.98,-709.16,46.01
901141,5814,03-04-2022,27976.04,14460.89,23.03
116628,1808,15-03-2024,3940.31,-1190.93,28.9
316518,5817,17-05-2023,20185.93,552.77,31.17
731594,5882,30-10-2021,47569.86,14410.32,6.13
239799,7635,21-11-2022,14970.25,14348.05,33.96
883390,7786,19-09-2023,10100.32,13074.65,8.15
295131,2210,31-10-2021,42494.36,4613,46.1
350305,9207,01-01-2022,48927.58,14904.58,-0.91
101782,1082,21-02-2024,23124.35,9629.22,36.83
272215,6563,11-06-2024,21580.59,13456.18,37.29
988015,9235,12-02-2024,46449.14,-1398.81,45.3
183696,6685,18-03-2023,45999.88,12818.69,33.89
233246,2288,21-01-2024,16517.31,9468.51,32.43
968985,9004,21-05-2022,17069.57,12335.8,37.43
852905,8576,04-07-2024,40308.09,5047.31,46.96
415982,3559,25-07-2022,7032.81,3461.95,15.11
969746,9399,05-02-2024,35192.88,3333.89,38.59
108792,8968,01-09-2022,5005.31,10333.9,30.76
189977,1227,17-09-2022,49508.55,4747.58,19.99
481628,9818,27-11-2021,40176.82,14459.44,33.28
950437,3460,25-01-2023,26341.6,14789.81,35.2
744453,2210,22-12-2021,41345.46,3750.49,31.02
138559,5171,17-08-2022,8056.35,11144.89,34.67
855128,2105,03-06-2024,18724.3,-1130.07,29.44
611246,7095,23-03-2022,18036.93,-4335.69,23.04
294927,6280,12-06-2023,18623.62,1197.8,24.89
984152,4726,18-07-2023,49719.27,11053.04,39.83
694510,1461,02-11-2021,4765.6,-4384.84,1.21
831670,8267,13-01-2023,41599.9,13762.84,-1.75
414215,7120,26-03-2022,28073.81,5701.89,23.03
633374,8026,31-07-2023,4997.61,-2537.88,5.71
208055,5158,11-01-2024,44521.98,8366.71,17.78
629443,9817,12-04-2022,48876.16,-2595.86,40.05
873337,4261,05-08-2022,46558.87,-2954.3,13.48
534624,2210,15-04-2023,24030.15,10064.73,32.49
436871,8647,19-03-2022,25058.32,8105.53,33.87
136019,6688,28-06-2022,19224.2,5511.03,44.72
601604,9818,01-06-2022,41172.4,3462.82,19.55
124610,4798,05-08-2024,11611.11,11945.24,25.39
162939,4717,05-10-2022,30923.34,8345.78,40.5
132217,2217,19-12-2023,12466.73,10158.79,0.64
117619,2857,03-11-2021,31358.91,-741.02,25.81
395265,3015,11-06-2023,25534.18,-3543.54,3.3
175285,9787,08-11-2022,10034.2,11744.76,42.39
107232,3498,04-10-2021,4380.9,6764.19,-2.28
778458,1227,31-05-2023,12801.77,-194.28,31.82
374562,2939,07-09-2023,21673.2,1831.03,45.23
733036,9042,29-12-2021,13768.57,2295.54,23.1
838763,6083,24-11-2021,33074.04,2672.31,3.61
613638,1165,22-11-2021,7951.92,10018.63,7.99
526931,4597,16-05-2024,17875.12,-2150.42,33.05
135403,1947,09-09-2022,29533.61,-3305.89,-2.95
112715,5966,20-06-2022,21457.52,-3614.1,33.7
600656,1302,01-03-2024,2719.38,4221.15,-1.04
619531,2869,18-06-2022,25127.03,5809.57,12.77
759225,1520,25-05-2022,44997.2,2468.05,38.99
499882,9951,27-01-2022,20554.75,14464.55,47.79
875345,7786,28-06-2022,4887.72,1458.67,41.16
640343,2733,11-03-2024,7320.78,-1354.71,-3.44
566608,8026,04-07-2022,19755.28,190.8,22.43
283459,3791,29-03-2022,38663.51,4499.52,26.95
438097,9644,26-11-2021,20981.81,4070.77,6.58
223538,2045,27-03-2022,46425.69,5650.26,28.15
433845,2210,29-10-2023,2009.86,-2226.1,-1.31
717643,4399,22-01-2024,40901.43,5935.96,46.67
237420,1179,02-03-2023,34061.13,3534.05,32.55
443804,7174,25-01-2022,1130.07,13657.58,27.6
635250,6332,26-02-2023,17844.02,-680.01,43.42
197335,8462,11-07-2022,25347.29,11051.61,34.73
305712,7330,22-09-2022,18806.28,10952.14,-4.85
157680,5604,02-02-2023,49607.87,2196.79,13.77
693073,6690,01-06-2022,8464.49,-4956.85,13.96
436540,5966,27-05-2022,44658.9,8325.73,5.25
750887,5240,14-03-2023,36369.55,-1940.65,23
217371,8905,19-02-2024,9384.14,7487.4,19.63
790770,6318,15-05-2023,11251.96,3610.64,14.09
909989,6563,08-05-2023,49340.59,13886.53,23.24
924516,9442,18-10-2022,43786.95,2206.76,46.69
560701,7231,02-01-2023,23851.4,10104.95,20.57
289534,1517,15-07-2024,47269.54,2665.26,21.6
139771,3891,12-04-2023,45366.05,8239.06,6.88
795011,7008,13-01-2024,25870.55,-1704.36,-0.81
832380,5592,08-02-2024,24936.2,8269.27,36.36
738811,4107,09-02-2022,14377.62,-4515.08,4.5
463086,9841,13-08-2023,6146.04,5444.79,7.29
846988,9128,01-09-2024,27361.33,4727.26,12.49
434698,4676,18-12-2022,7451.53,12180.92,15.92
604946,1104,06-03-2024,34099.57,1683.79,3.42
323390,2579,01-02-2022,24329.47,7648.91,16.15
621000,1711,03-08-2024,21706.75,9443.4,-4.64
832953,4539,08-07-2022,6683.24,3881.64,49.88
103792,1216,01-05-2023,23991.12,11600.04,47.21
755004,5511,30-08-2023,34285.53,12860.45,-2.61
701549,2982,15-06-2022,8184.77,5662.45,31.51
408922,3887,31-12-2021,3893.23,-3616.55,-2.58
636164,1016,07-04-2022,28914.74,4266.08,29.6
872386,4241,03-12-2023,49895.69,-3241.88,21.15
802907,4237,15-02-2022,37064.6,2074.98,10.13
729147,8442,02-02-2024,8767.19,-4565.1,1.88
867924,5386,05-01-2024,40083.02,9751.48,9.72
802797,1250,23-03-2023,49619.43,-4010.77,45.11
377000,9596,10-09-2023,5235.21,-1558.92,29.48
273034,6691,22-12-2023,16144.63,2712.83,5.09
673272,4699,14-11-2022,19476.41,4509.32,28.47
124595,1880,16-02-2022,24779.27,-68.11,43.76
472273,8970,31-07-2024,24565.61,862.31,21.66
158484,7120,27-02-2024,40417.42,9473.92,26.49
375763,2868,13-11-2021,11857.22,13215.99,42.3
423780,2937,01-10-2022,34663.37,-2080.93,34.79
102347,7165,15-03-2023,32738.29,7062.55,-1.08
744307,2692,03-07-2022,17401.44,-1817.74,29.11
908289,2288,06-07-2024,22934.65,-652.59,35.65
586128,2251,05-09-2024,12154.26,-2927.45,32.76
490971,2556,29-10-2023,20130.61,2890.53,-0.34
883608,2045,09-08-2022,6023.01,-1303.53,-1.13
966117,8800,25-06-2022,551.84,11884.22,22.53
195624,8037,02-05-2024,21987.27,1482.12,41.61
902680,8036,12-07-2022,23956,-545.27,45.58
857821,7898,20-01-2023,16580.73,13364.27,4.08
412135,9435,27-09-2023,33227.2,2329.87,44.7
762232,1517,17-01-2022,17775.72,-1560.65,47.38
413172,9981,17-01-2024,8103.72,12970.53,40.22
840704,4363,18-12-2023,36758.65,-4878.07,-2.7
253450,1496,02-01-2024,26588.66,1040.3,18.48
114513,9128,16-08-2022,2912.21,-1009.5,14.49
633902,2215,08-07-2022,20859.19,7077.85,43.88
211107,1496,29-09-2023,2227.48,-4727.28,18.42
519683,3498,23-08-2024,35460.99,-360.37,38.68
936669,9317,16-07-2023,32249.12,11999.03,0.71
748536,8267,10-08-2024,3795.75,5976.14,35.74
215565,3222,04-05-2023,18178.26,8777.51,23.01
271474,6917,24-02-2023,47187.38,6859.09,37.98
657959,1496,26-09-2022,34322.54,4834.78,7.82
251272,2692,29-08-2023,13766.87,11815.1,39.55
489645,8725,30-12-2022,1765.07,10535.89,6.62
718781,3015,28-09-2022,43572.35,10256.34,42.37
961515,1947,29-12-2021,1016.34,6059.48,21.21
681302,1341,25-05-2023,15624.51,12203.95,3.38
103844,1376,20-09-2023,24833.63,-1628.51,14.09
987304,8817,03-03-2024,19061.15,4372.22,5.6
868274,4595,08-10-2022,36208.71,-3067.48,7.43
893965,3023,03-07-2022,46506.93,14915.3,32.76
595362,5575,27-11-2023,33674.79,-1566.66,40.71
313979,2085,06-02-2022,42836.71,-2579.1,36.86
602758,1880,17-09-2023,12631.74,9370.3,35.07
374211,7680,27-03-2024,8971.39,-2338.9,40.02
795526,7901,25-05-2023,49075.25,5439.27,32.76
797286,7264,14-10-2021,6447.26,10388.47,14.85
936372,1435,15-12-2023,24247.01,5928.16,34.62
650652,4369,09-01-2023,33396.24,10808.44,17.35
862717,7165,29-09-2021,12654.13,4253.97,5.14
228733,5247,21-04-2024,14431.96,12844.47,43.61
931047,3891,07-11-2021,46333.86,11192.21,9.94
398060,2692,08-05-2022,27384.84,4255.46,26
794454,5071,08-09-2024,29898.18,-4456.3,28.49
389863,9309,19-02-2022,29775.04,13193.44,5.1
704973,8987,18-11-2021,1292.7,3446.67,49.1
639503,7670,13-02-2023,10004.53,4892.11,-1.83
904447,3144,01-04-2022,30341.39,6274.45,40.6
515315,1082,03-02-2024,15273.52,9056.29,0.02
374422,8218,18-10-2021,6524.61,-2923.31,20.79
972576,7008,24-01-2023,9268.12,12898.89,30.77
873955,2450,26-05-2023,31676.54,13044.13,-1.28
825388,9981,12-04-2022,21892.15,744.47,34.8
618272,4432,19-05-2024,12343.05,51,3.42
218095,4107,16-02-2023,30242.35,3209.14,5.47
602282,3030,16-01-2022,40661.79,4953.02,-4.52
161455,4198,09-10-2023,27097.46,12925.67,15.12
237270,7662,01-08-2022,35316.54,-1918.57,34.4
709377,6280,31-10-2023,17964.87,2084.82,2.03
108909,5007,01-12-2021,44213.57,1723.14,2.69
311316,2693,27-11-2022,21196.09,2358.6,12.37
274794,9694,09-10-2022,30889.12,12102.84,10.25
437845,6361,11-04-2024,8749.93,2882.11,12.08
447613,1807,20-03-2022,38353.78,5426.81,4.9
174695,5814,27-09-2022,31950.03,12418.33,-2.3
364584,7470,17-09-2023,49390.9,11572.07,14.89
147287,8702,16-03-2024,16039.9,1989.15,0.96
843443,1473,05-07-2024,4927.26,7325.62,48.83
275706,4461,22-05-2023,13682.25,6203.89,28.95
695613,6205,04-12-2021,40693.55,6314.48,3.46
522818,4726,26-03-2024,25313.54,833.36,3.4
600353,4208,07-08-2022,44092.11,5450.57,28.07
382184,5007,06-12-2021,10766.02,7827.45,19.44
240598,7072,01-05-2024,29887.68,7817.3,16.73
440325,1396,13-04-2024,40403.17,14906.03,45.44
806697,2869,21-12-2022,49566.84,4824.17,43.88
677553,8319,17-12-2022,6754.26,2409.55,18.25
685235,5484,09-08-2023,4009.53,-1692.45,3.18
246747,9538,04-08-2022,36270.6,-4032.75,11.24
735785,3368,17-10-2023,19934.26,-2796.94,28.28
844411,9619,26-04-2023,20127.51,8049.7,-1.23
373949,2623,10-11-2021,29293.75,-2611.61,30.54
857230,2217,17-02-2022,25410.59,-3875.16,34.7
571412,8218,01-09-2022,38419,2520.6,13.12
157660,6318,10-03-2023,10627.63,-1866.93,42.83
371409,3460,28-02-2024,23307.78,4800.93,18.96
581111,1302,05-09-2022,27403.13,9842.63,23.85
582550,7443,21-06-2023,23545.65,11624.56,19.8
392643,1869,12-04-2024,22959.56,9101.99,16.38
642747,2972,30-10-2021,29388.55,469.74,15.02
430273,3498,15-07-2023,18230.81,9340.2,18.89
851542,6371,23-07-2024,42180.61,-2382.34,18.15
488474,7818,07-10-2021,5385.18,5863.95,25.36
212456,3144,05-07-2022,9879.29,-3864.31,49.2
678477,9694,16-11-2023,17675.22,-2666.27,45.34
743580,1176,12-09-2024,964.3,7916.87,24.74
165853,6563,31-12-2022,33791.64,2811.79,31.9
949614,2085,27-02-2023,33398.54,14949.74,18.39
577600,3712,12-01-2023,20590.12,7059.77,33.31
662049,6690,08-03-2024,25037.99,2741.61,43.12
165764,9399,23-05-2024,18942.16,11585.71,41.93
360877,9116,24-08-2024,36237.7,8656.1,14.47
790122,9042,08-04-2022,4288.43,326.4,33.6
376337,2688,01-05-2023,24327.06,8971.73,44.27
520925,2939,09-08-2022,49072.29,145.2,10.91
625230,2984,01-11-2022,15365.09,3961.16,35.03
164888,9478,01-07-2023,34321.84,-642.74,23.3
972719,8970,10-05-2022,15424.36,3331.83,1.87
320519,9804,13-09-2022,28079.37,9672.52,39.85
580921,4703,14-06-2024,4550.96,8718.26,16.52
504524,1553,12-05-2022,47735.76,-456.53,31.63
573746,3453,02-02-2022,47740.64,11917.31,48.63
338272,4059,09-05-2023,5413.81,8270.74,46.72
403022,6965,21-07-2024,35936.2,9528.07,8.9
272434,1194,20-08-2022,44558.71,10498.45,33.77
507514,9128,06-09-2024,37876.5,3403.69,39.12
307167,3072,25-07-2024,6687.87,11727.39,22.96
143405,2640,20-06-2023,45436.42,-256.37,-0.23
878588,4107,24-10-2023,4602.38,6750.12,48.21
255415,5986,19-08-2023,39310.91,13442.23,-0.85
671959,6324,25-05-2023,43291.15,130.99,36.21
153882,3030,14-06-2022,20363.6,3861.3,-1.64
727147,5336,28-05-2023,28528.48,3079.51,6.7
254973,3051,14-02-2023,33771.68,10383.33,45.17
